編號,詞,TF,DF
22962,灣可,175,161
22963,海證,175,165
22964,沉默,175,141
22965,流產,175,128
22966,海中,175,148
22967,業高,175,155
22968,業預,175,136
22969,款式,175,150
22970,械產,175,89
22971,果然,175,169
22972,是難,175,168
22973,未決,175,155
22974,會未,175,164
22975,是給,175,159
22976,李嘉,175,60
22977,早晚,175,160
22978,據英,175,167
22979,明化,175,150
22980,放榜,175,144
22981,戰火,175,161
22982,成對,175,164
22983,惠美,175,124
22984,感性,175,156
22985,性在,175,150
22986,府總,175,145
22987,布條,175,129
22988,府副,175,157
22989,將高,175,166
22990,常嚴,175,163
22991,布宜,175,172
22992,宸鴻,175,75
22993,山莊,175,103
22994,客量,175,132
22995,對工,175,160
22996,子及,175,164
22997,天生,175,152
22998,填補,175,162
22999,大江,175,67
23000,喚起,175,162
23001,國委,175,136
23002,受重,175,166
23003,名目,175,149
23004,化藝,175,126
23005,名新,175,150
23006,占營,175,154
23007,及勞,175,160
23008,勞檢,175,69
23009,力搶,175,152
23010,僅需,175,165
23011,到桃,175,140
23012,光等,175,169
23013,力促,175,169
23014,分以,175,150
23015,停班,175,105
23016,具代,175,163
23017,但該,175,172
23018,備幹,175,83
23019,中鴻,175,87
23020,二輪,175,123
23021,一集,175,121
23022,但每,175,174
23023,以百,175,167
23024,個以,175,165
23025,任民,175,155
23026,以法,175,169
23027,人格,175,159
23028,以出,175,171
23029,人健,175,147
23030,不尊,175,149
23031,乎全,175,169
23032,D照,175,92
23033,點及,174,169
23034,高殖,174,150
23035,頭廠,174,165
23036,門及,174,158
23037,間來,174,167
23038,醫界,174,120
23039,量提,174,161
23040,重在,174,162
23041,部強,174,164
23042,那州,174,133
23043,道有,174,169
23044,還多,174,166
23045,道具,174,121
23046,貿談,174,89
23047,費與,174,151
23048,購樂,174,125
23049,資和,174,169
23050,誕辰,174,104
23051,讚揚,174,159
23052,計達,174,166
23053,要議,174,160
23054,視聽,174,152
23055,詳情,174,170
23056,許有,174,160
23057,設於,174,164
23058,詹啟,174,68
23059,親信,174,134
23060,補救,174,120
23061,與者,174,154
23062,肩負,174,166
23063,腐敗,174,119
23064,能找,174,162
23065,續買,174,156
23066,者分,174,171
23067,美代,174,108
23068,等類,174,161
23069,眾院,174,109
23070,眾說,174,158
23071,的龍,174,155
23072,的酒,174,125
23073,的萬,174,143
23074,的格,174,164
23075,的婚,174,133
23076,登入,174,133
23077,球新,174,126
23078,球大,174,157
23079,爆紅,174,137
23080,版權,174,90
23081,滑至,174,160
23082,洽詢,174,168
23083,檀香,174,171
23084,檔震,174,159
23085,步增,174,165
23086,機用,174,125
23087,案通,174,155
23088,業毛,174,127
23089,業採,174,141
23090,業專,174,145
23091,未說,174,165
23092,析指,174,168
23093,是菲,174,156
23094,本年,174,148
23095,林公,174,111
23096,本將,174,167
23097,更成,174,166
23098,有市,174,170
23099,昆明,174,140
23100,文獻,174,135
23101,於安,174,163
23102,政報,174,121
23103,改名,174,129
23104,拿回,174,148
23105,情侶,174,110
23106,形的,174,155
23107,年過,174,167
23108,德指,174,165
23109,年次,174,122
23110,度強,174,164
23111,年我,174,148
23112,府宣,174,158
23113,就該,174,168
23114,寶貴,174,165
23115,家還,174,168
23116,安撫,174,160
23117,姓女,174,122
23118,大智,174,132
23119,大排,174,154
23120,太子,174,112
23121,大出,174,156
23122,天價,174,138
23123,多前,174,163
23124,大作,174,148
23125,在既,174,168
23126,回測,174,152
23127,四次,174,158
23128,圖利,174,143
23129,吸菸,174,62
23130,及設,174,163
23131,去處,174,161
23132,匯集,174,165
23133,名消,174,150
23134,可樂,174,111
23135,到馬,174,151
23136,可投,174,153
23137,合型,174,135
23138,向各,174,158
23139,出近,174,161
23140,各主,174,161
23141,前約,174,169
23142,列產,174,147
23143,力守,174,154
23144,分止,174,168
23145,出正,174,164
23146,到手,174,167
23147,兩棲,174,84
23148,位高,174,163
23149,全大,174,133
23150,個職,174,152
23151,克什,174,49
23152,們更,174,166
23153,以觀,174,149
23154,個平,174,158
23155,伴的,174,161
23156,來每,174,168
23157,但成,174,168
23158,位同,174,147
23159,以帶,174,168
23160,以分,174,172
23161,以低,174,169
23162,入A,174,129
23163,上各,174,169
23164,R的,174,134
23165,龍說,173,129
23166,黃豆,173,49
23167,體都,173,163
23168,體權,173,107
23169,高了,173,166
23170,頹勢,173,164
23171,陸發,173,147
23172,雕塑,173,91
23173,金發,173,110
23174,還被,173,167
23175,部正,173,164
23176,都提,173,169
23177,遠期,173,151
23178,邊商,173,135
23179,選一,173,160
23180,過全,173,166
23181,近在,173,168
23182,起陸,173,165
23183,走在,173,160
23184,裁彭,173,151
23185,處可,173,164
23186,萬年,173,125
23187,若真,173,164
23188,與軍,173,155
23189,與維,173,160
23190,與競,173,164
23191,能相,173,165
23192,能安,173,156
23193,翻倍,173,157
23194,署在,173,152
23195,股E,173,96
23196,維多,173,115
23197,石頭,173,127
23198,碼的,173,162
23199,發炎,173,104
23200,皇帝,173,90
23201,的婦,173,144
23202,產署,173,71
23203,的史,173,153
23204,獲邀,173,153
23205,用再,173,148
23206,然這,173,169
23207,無縫,173,155
23208,熱氣,173,70
23209,灣網,173,131
23210,照國,173,156
23211,滿都,173,169
23212,混淆,173,147
23213,步進,173,166
23214,正規,173,150
23215,治局,173,124
23216,構改,173,143
23217,機今,173,161
23218,標可,173,165
23219,業整,173,160
23220,會覺,173,163
23221,梅健,173,62
23222,會無,173,160
23223,果他,173,163
23224,會作,173,168
23225,新疆,173,88
23226,是使,173,160
23227,收報,173,94
23228,持開,173,156
23229,換為,173,159
23230,手表,173,113
23231,承包,173,122
23232,性較,173,164
23233,意將,173,169
23234,思瑤,173,75
23235,年雙,173,148
23236,底部,173,150
23237,度比,173,165
23238,府指,173,154
23239,引入,173,158
23240,年工,173,142
23241,已明,173,167
23242,年只,173,170
23243,對小,173,161
23244,實彈,173,101
23245,季是,173,163
23246,寒冬,173,139
23247,定以,173,170
23248,好運,173,124
23249,基調,173,153
23250,夜晚,173,164
23251,奇寶,173,72
23252,女主,173,126
23253,多場,173,165
23254,大任,173,148
23255,地為,173,163
23256,國未,173,159
23257,國智,173,143
23258,國去,173,165
23259,商美,173,102
23260,和發,173,159
23261,向蔡,173,152
23262,名網,173,148
23263,員中,173,161
23264,合性,173,151
23265,及整,173,165
23266,勳章,173,86
23267,出預,173,159
23268,到過,173,167
23269,北港,173,90
23270,別號,173,165
23271,半夜,173,151
23272,入金,173,144
23273,共設,173,147
23274,功效,173,141
23275,劇本,173,110
23276,務協,173,142
23277,動出,173,156
23278,出機,173,137
23279,個領,173,156
23280,到原,173,162
23281,僱用,173,118
23282,光榮,173,141
23283,位立,173,160
23284,不須,173,164
23285,主與,173,158
23286,任會,173,101
23287,來以,173,171
23288,主白,173,163
23289,使他,173,166
23290,人打,173,164
23291,人憂,173,166
23292,但上,173,170
23293,也想,173,165
23294,他公,173,167
23295,且對,173,171
23296,響較,172,152
23297,馬偕,172,72
23298,面談,172,120
23299,陸鋼,172,97
23300,隊也,172,166
23301,門外,172,163
23302,開價,172,106
23303,間以,172,170
23304,部認,172,158
23305,通盤,172,149
23306,這番,172,168
23307,過政,172,155
23308,輕族,172,153
23309,起為,172,161
23310,贏的,172,159
23311,超人,172,124
23312,起不,172,167
23313,資後,172,148
23314,行整,172,163
23315,蒸發,172,152
23316,聯詠,172,70
23317,與元,172,168
23318,聖節,172,53
23319,能強,172,165
23320,股收,172,161
23321,能化,172,118
23322,育人,172,145
23323,續穩,172,169
23324,繼任,172,144
23325,統副,172,112
23326,究室,172,133
23327,程建,172,95
23328,眾若,172,162
23329,的豐,172,171
23330,眷村,172,68
23331,的硬,172,156
23332,由黑,172,154
23333,盟成,172,148
23334,療服,172,125
23335,生率,172,112
23336,產保,172,136
23337,王瑞,172,78
23338,牌價,172,99
23339,烈大,172,97
23340,濟產,172,146
23341,為天,172,158
23342,澳盛,172,76
23343,洋的,172,145
23344,法就,172,166
23345,注下,172,168
23346,板驅,172,105
23347,有餘,172,159
23348,業代,172,156
23349,業今,172,155
23350,會非,172,166
23351,月退,172,111
23352,日高,172,160
23353,查也,172,155
23354,更案,172,92
23355,期利,172,128
23356,有另,172,169
23357,本以,172,170
23358,於分,172,153
23359,據外,172,155
23360,技等,172,165
23361,換了,172,139
23362,把手,172,141
23363,拉出,172,154
23364,我可,172,156
23365,應大,172,163
23366,感慨,172,166
23367,強項,172,161
23368,彩色,172,121
23369,幅震,172,157
23370,府補,172,151
23371,彩晶,172,74
23372,廣的,172,163
23373,從基,172,161
23374,弊案,172,132
23375,巴菲,172,71
23376,家隊,172,117
23377,市仍,172,165
23378,定讞,172,128
23379,島地,172,148
23380,客率,172,115
23381,對伊,172,143
23382,季下,172,145
23383,委洪,172,163
23384,天新,172,149
23385,在身,172,168
23386,團有,172,151
23387,在創,172,158
23388,唱國,172,96
23389,卻要,172,165
23390,只為,172,159
23391,名民,172,158
23392,勝過,172,160
23393,卻發,172,167
23394,同情,172,158
23395,勒索,172,76
23396,前股,172,164
23397,力旺,172,60
23398,區仍,172,158
23399,制出,172,113
23400,值超,172,154
23401,來開,172,161
23402,先將,172,167
23403,光公,172,107
23404,位處,172,165
23405,仲諒,172,66
23406,仍較,172,166
23407,們從,172,166
23408,以英,172,160
23409,也達,172,168
23410,你是,172,148
23411,來市,172,164
23412,人現,172,169
23413,中菲,172,69
23414,以打,172,169
23415,仍大,172,162
23416,人去,172,162
23417,麼要,171,158
23418,高單,171,146
23419,露的,171,156
23420,長龍,171,146
23421,關說,171,104
23422,除濕,171,69
23423,院有,171,155
23424,銷價,171,119
23425,遭警,171,150
23426,過行,171,159
23427,還發,171,166
23428,這與,171,167
23429,資認,171,144
23430,貿聯,171,76
23431,護航,171,142
23432,議提,171,163
23433,視障,171,61
23434,親近,171,161
23435,要資,171,161
23436,要買,171,154
23437,要請,171,161
23438,要設,171,167
23439,融風,171,139
23440,虛實,171,128
23441,華新,171,88
23442,自大,171,160
23443,者就,171,163
23444,美伶,171,85
23445,經多,171,167
23446,紹和,171,85
23447,範的,171,159
23448,範疇,171,158
23449,籲各,171,152
23450,站臉,171,171
23451,的粉,171,155
23452,眾到,171,164
23453,的付,171,157
23454,當其,171,165
23455,用多,171,158
23456,率升,171,163
23457,特效,171,93
23458,為表,171,161
23459,為安,171,159
23460,消毒,171,115
23461,涉到,171,157
23462,氣發,171,79
23463,氣汙,171,105
23464,段影,171,143
23465,比不,171,165
23466,步分,171,166
23467,李顯,171,65
23468,格每,171,135
23469,會證,171,151
23470,昭雄,171,80
23471,是陸,171,157
23472,案內,171,152
23473,日記,171,95
23474,會擔,171,164
23475,有持,171,167
23476,日董,171,146
23477,有得,171,154
23478,最基,171,162
23479,會否,171,155
23480,斤的,171,142
23481,是怎,171,154
23482,放眼,171,157
23483,昨夜,171,156
23484,數從,171,156
23485,提昇,171,149
23486,應過,171,141
23487,成最,171,158
23488,或公,171,155
23489,患有,171,140
23490,度面,171,155
23491,後段,171,144
23492,從日,171,162
23493,性人,171,110
23494,年能,171,162
23495,師節,171,92
23496,工與,171,160
23497,將隨,171,166
23498,展為,171,158
23499,子裡,171,154
23500,富比,171,111
23501,局和,171,161
23502,學業,171,144
23503,宣揚,171,154
23504,家後,171,148
23505,守所,171,83
23506,客及,171,149
23507,定公,171,156
23508,天虎,171,59
23509,報資,171,161
23510,天和,171,142
23511,在遊,171,153
23512,場氣,171,168
23513,哈頓,171,125
23514,國三,171,146
23515,去這,171,161
23516,受託,171,99
23517,名涉,171,147
23518,包袱,171,140
23519,國A,171,126
23520,向公,171,150
23521,名來,171,168
23522,台前,171,160
23523,只不,171,164
23524,午夜,171,150
23525,北報,171,163
23526,具競,171,163
23527,先考,171,161
23528,六福,171,72
23529,出政,171,162
23530,冰淇,171,88
23531,內會,171,160
23532,克柏,171,57
23533,侮辱,171,141
23534,全委,171,103
23535,光大,171,152
23536,吋i,171,68
23537,價低,171,155
23538,例第,171,139
23539,他這,171,166
23540,傑克,171,110
23541,上門,171,154
23542,不舒,171,148
23543,人正,171,155
23544,享壽,171,161
23545,二家,171,156
23546,上宣,171,167
23547,代i,171,121
23548,黨綱,170,69
23549,高規,170,160
23550,體有,170,157
23551,高官,170,134
23552,頓特,170,168
23553,飼主,170,78
23554,頭市,170,131
23555,隊表,170,151
23556,院第,170,155
23557,陸新,170,158
23558,長胡,170,163
23559,開採,170,106
23560,都與,170,168
23561,遺贈,170,76
23562,轉至,170,155
23563,運局,170,79
23564,過分,170,158
23565,軍總,170,129
23566,運中,170,122
23567,趕上,170,161
23568,資信,170,145
23569,要表,170,153
23570,表票,170,67
23571,藍海,170,147
23572,華達,170,102
23573,萬英,170,116
23574,莫天,170,58
23575,者還,170,168
23576,能拿,170,163
23577,股則,170,166
23578,肉品,170,106
23579,續追,170,158
23580,署提,170,155
23581,續約,170,116
23582,綠委,170,134
23583,禮貌,170,134
23584,稻田,170,84
23585,禽流,170,65
23586,石斑,170,74
23587,直整,170,148
23588,真寺,170,90
23589,的嫌,170,157
23590,的奧,170,154
23591,用後,170,159
23592,率表,170,151
23593,生今,170,150
23594,物學,170,123
23595,為觀,170,163
23596,潛水,170,84
23597,汰舊,170,118
23598,治條,170,110
23599,沈榮,170,104
23600,樂金,170,120
23601,業環,170,161
23602,格達,170,92
23603,業更,170,161
23604,業參,170,137
23605,業仍,170,167
23606,會陸,170,165
23607,未進,170,161
23608,會致,170,159
23609,有潛,170,162
23610,日遭,170,168
23611,東及,170,157
23612,曆新,170,133
23613,期出,170,160
23614,曾參,170,157
23615,是極,170,161
23616,更優,170,164
23617,於最,170,162
23618,日國,170,159
23619,授陳,170,157
23620,搜查,170,118
23621,戰部,170,130
23622,抵押,170,123
23623,技基,170,124
23624,成形,170,156
23625,戰分,170,133
23626,意是,170,164
23627,性改,170,134
23628,府沒,170,160
23629,後代,170,145
23630,底有,170,164
23631,已收,170,158
23632,定目,170,155
23633,季展,170,146
23634,學前,170,143
23635,天由,170,168
23636,報系,170,135
23637,場研,170,162
23638,場漲,170,103
23639,大傷,170,146
23640,場展,170,160
23641,國移,170,118
23642,回籠,170,154
23643,型升,170,141
23644,可藉,170,166
23645,售屋,170,98
23646,品推,170,159
23647,及物,170,156
23648,在P,170,149
23649,和企,170,162
23650,動業,170,154
23651,利班,170,62
23652,勢在,170,165
23653,化不,170,160
23654,典的,170,160
23655,元水,170,159
23656,入政,170,148
23657,傷患,170,110
23658,備在,170,164
23659,個成,170,162
23660,交貨,170,131
23661,上風,170,140
23662,係不,170,156
23663,位也,170,165
23664,並從,170,165
23665,事化,170,101
23666,一員,170,164
23667,上做,170,161
23668,黨費,169,79
23669,黃藍,169,71
23670,體關,169,163
23671,驗及,169,163
23672,顧者,169,61
23673,題報,169,155
23674,長辦,169,140
23675,需市,169,152
23676,間約,169,161
23677,際學,169,109
